"","nr","pdf_name","title","year","Article ID","Article_URL","Include","Exclusion criteria","Other exclusion criteria","Paper type","Anthropogenic driver(s)","Precision_of_the driver(s)","Precision of the driver(s) if """"other""""","Analyzed impact(s)","Analyzed impact(s) if """"other""""","Nature of the study population","Nature of the population if """"other""""","Organizational level","ICES major location","ICES_medium_location(s)","Habitat_type(s)","Habitat type if """"other""""","Main_methodology","Spatial dimension","Temporal dimension","Solution_investigated","Comment"
"430",591,9364607,"Fingerprint analysis of brominated flame retardants and Dechloranes in North Sea sediments",2015,14883697,"https://sysrev.com/p/99278/article/14883697",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb|||IVc","4|||5|||6","Estuary",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"431",592,9364609,"Seasonal mortality and sequential density dependence in a migratory bird",2015,14881986,"https://sysrev.com/p/99278/article/14881986",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Seabirds",NA,"Population","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"432",594,9364620,"Competitive interactions between two fishing fleets in the North Sea",2016,14883988,"https://sysrev.com/p/99278/article/14883988",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","IVc","5|||6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"433",595,9364621,"Assessing fishery and ecological consequences of alternate management options for multispecies fisheries",2016,14884022,"https://sysrev.com/p/99278/article/14884022",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Quantification_driver",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,FALSE,"Management",NA
"434",596,9364622,"Pulse trawl fishing: characteristics of the electrical stimulation and the effect on behaviour and injuries of Atlantic cod (Gadus morhua)",2016,14885550,"https://sysrev.com/p/99278/article/14885550",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_life_history_traits|||Other","injuries","Fish",NA,"Individual","IVa","Norvegian_coast","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"435",598,9364626,"Trade‐offs between objectives for ecosystem management of fisheries",2015,14883544,"https://sysrev.com/p/99278/article/14883544",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,FALSE,"Management",NA
"436",599,9364628,"Bird movements at rotor heights measured continuously with vertical radar at a <scp>D</scp>utch offshore wind farm",2015,14882412,"https://sysrev.com/p/99278/article/14882412",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_biomass_abundance",NA,"Seabirds",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"437",600,9364630,"Temporal variation in environmental conditions and the structure of fish assemblages around an offshore oil platform in the North Sea",2015,14886506,"https://sysrev.com/p/99278/article/14886506",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_biomass_abundance|||Change_distribution",NA,"Fish",NA,"Community","IVa","1","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"438",601,9364631,"Combining bird-borne tracking and vessel monitoring system data to assess discard use by a scavenging marine predator, the lesser black-backed gull Larus fuscus",2016,14881482,"https://sysrev.com/p/99278/article/14881482",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_incidental_or_bycatch",NA,"Change_trophic_functioning|||Other","change_behavior","Seabirds",NA,"Individual","IVb","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"439",602,9364633,"Indirect effects of invasive species affecting the population structure of an ecosystem engineer",2015,14882814,"https://sysrev.com/p/99278/article/14882814",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance|||Change_life_history_traits|||Change_trophic_functioning",NA,"Benthos",NA,"Individual","IVc","6","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"440",604,9364638,"How will fisheries management measures contribute towards the attainment of Good Environmental Status for the North Sea ecosystem?",2015,14881921,"https://sysrev.com/p/99278/article/14881921",TRUE,NA,NA,"Primary_research_article","Climate_change|||Direct_exploitation","Temperature||| Fishing_exploitation","Climate_chnage_scenario","Change_biomass_abundance|||Change_trophic_functioning",NA,"All",NA,"Ecosystem","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,TRUE,"Management",NA
"441",605,9364642,"Climate change and marine vertebrates",2015,14884827,"https://sysrev.com/p/99278/article/14884827",TRUE,NA,NA,"Review","Climate_change","Temperature|||Oxygen",NA,"Multiple",NA,"Fish|||Marine_mammals|||Seabirds|||Zooplankton",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Review",FALSE,FALSE,"Not_tested",NA
"442",608,9364663,"Modelling large-scale CO 2 leakages in the North Sea",2015,14881306,"https://sysrev.com/p/99278/article/14881306",TRUE,NA,NA,"Primary_research_article","Pollution","Gas_stockage_leaking",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"443",609,9364669,"Changes in fishing behaviour of two fleets under fully documented catch quota management: Same rules, different outcomes",2016,14885137,"https://sysrev.com/p/99278/article/14885137",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","IVb|||IVc","2|||5|||6|||7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Management",NA
"444",610,9364675,"The inhibition of N 2 O production by ocean acidification in cold temperate and polar waters",2016,14883891,"https://sysrev.com/p/99278/article/14883891",TRUE,NA,NA,"Primary_research_article","Climate_change","pH",NA,"Change_biomass_abundance|||Change_biogeochemical_fluxes",NA,"Bacteria_other_microorganisms|||Chemical",NA,"Community","IVa","1|||2|||3","Not_specified",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"445",611,9364676,"Quantifying heterogeneous responses of fish community size structure using novel combined statistical techniques",2016,14884020,"https://sysrev.com/p/99278/article/14884020",TRUE,NA,NA,"Primary_research_article","Climate_change|||Direct_exploitation","Temperature|||Oxygen||| Fishing_exploitation",NA,"Change_biomass_abundance|||Change_life_history_traits",NA,"Fish",NA,"Community","IVa||| IVb|||IVc","1|||2|||3|||4|||5|||6|||7","Not_specified",NA,"Field_observations_measurement|||Modelling",TRUE,TRUE,"Not_tested",NA
"446",614,9364687,"Microplastic in a macro filter feeder: Humpback whale Megaptera novaeangliae",2015,14881614,"https://sysrev.com/p/99278/article/14881614",TRUE,NA,NA,"Primary_research_article","Pollution","Plastic_litter",NA,"Change_contamination_level",NA,"Marine_mammals",NA,"Individual","IVc","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"447",615,9364688,"Wave Glider Monitoring of Sediment Transport and Dredge Plumes in a Shallow Marine Sandbank Environment",2015,14881879,"https://sysrev.com/p/99278/article/14881879",TRUE,NA,NA,"Primary_research_article","Sea_use_change","Civil_engineering_works",NA,"Change_physical_sediment_properties",NA,"Physical",NA,"Not_applicable","IVc","6","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"448",616,9364690,"Uncertainties in projecting climate-change impacts in marine ecosystems",2015,14881224,"https://sysrev.com/p/99278/article/14881224",TRUE,NA,NA,"Review","Climate_change","Not_specified",NA,"Change_distribution|||Other","Uncertainty_in_CC_Impact_Modelling","Fish",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"449",618,9364696,"Spatio-temporal Bayesian network models with latent variables for revealing trophic dynamics and functional networks in fisheries ecology",2015,14881602,"https://sysrev.com/p/99278/article/14881602",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Change_trophic_functioning",NA,"Fish",NA,"Ecosystem","IVa||| IVb|||IVc","1|||2|||3|||4|||5|||6|||7","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"450",621,9364700,"Quantitative determination of ultra-trace carbazoles in sediments in the coastal environment",2016,14886696,"https://sysrev.com/p/99278/article/14886696",TRUE,NA,NA,"Primary_research_article","Pollution","Chemical_hazardous_substances",NA,"Change_chemical_sediment_properties",NA,"Chemical",NA,"Not_applicable","IVb","6","Estuary",NA,"Field_observations_measurement",TRUE,FALSE,"Not_tested",NA
"451",623,9364712,"Laboratory Study of the Impact of Repetitive Electrical and Mechanical Stimulation on Brown Shrimp Crangon crangon",2016,14881298,"https://sysrev.com/p/99278/article/14881298",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_physiology|||Change_life_history_traits",NA,"Benthos|||Fish",NA,"Individual","IVc","6","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"452",625,9364719,"Climate change and parasite transmission: how temperature affects parasite infectivity via predation on infective stages",2015,14881333,"https://sysrev.com/p/99278/article/14881333",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Other","Parasitism","Other","Parasite","Population","IVc","6","Not_specified",NA,"Field_observations_measurement|||Experiment",FALSE,FALSE,"Not_tested",NA
"453",630,9364744,"Seasonal oxygen depletion in the North Sea, a review",2015,14881407,"https://sysrev.com/p/99278/article/14881407",TRUE,NA,NA,"Review","Pollution","Nutrient_input_N_P",NA,"Change_chemical_water_properties",NA,"Chemical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Review",TRUE,TRUE,"Not_tested",NA
"454",633,9364756,"First report of the planktonic copepod Oithona davisae in the northern Wadden Sea (North Sea): Evidence for recent invasion?",2015,14883176,"https://sysrev.com/p/99278/article/14883176",TRUE,NA,NA,"Primary_research_article","Biological_invasion","Non_native_species_introduction",NA,"Change_biomass_abundance",NA,"Zooplankton",NA,"Population","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Not_tested",NA
"455",634,9364758,"Community variability and ecological functioning: 40 years of change in the North Sea benthos",2015,14884363,"https://sysrev.com/p/99278/article/14884363",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance|||Change_life_history_traits",NA,"Benthos",NA,"Community","IVb","4","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Not_tested",NA
"456",635,9364762,"Future fish distributions constrained by depth in warming seas",2015,14885688,"https://sysrev.com/p/99278/article/14885688",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_distribution|||Change_biomass_abundance",NA,"Fish",NA,"Community","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Modelling",TRUE,TRUE,"Not_tested",NA
"457",636,9364765,"Decrease in water clarity of the southern and central North Sea during the 20th century",2015,14884251,"https://sysrev.com/p/99278/article/14884251",TRUE,NA,NA,"Primary_research_article","Global_change","Global_change",NA,"Change_chemical_water_properties|||Change_physical_water_properties|||Change_biomass_abundance",NA,"Chemical|||Physical|||Phytoplankton",NA,"Not_applicable","IVb|||IVc","2|||3|||4|||5|||6|||7","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"458",637,9364768,"Parameter uncertainty of a dynamic multispecies size spectrum model",2016,14882374,"https://sysrev.com/p/99278/article/14882374",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Community","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,TRUE,"Management",NA
"459",640,9364774,"Sea Surface Temperature Climate Data Record for the North Sea and Baltic Sea",2016,14885682,"https://sysrev.com/p/99278/article/14885682",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_physical_water_properties",NA,"Physical",NA,"Not_applicable","whole_North_Sea","Whole_North_Sea","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"460",641,9364775,"Marine meso-herbivore consumption scales faster with temperature than seaweed primary production",2016,14885513,"https://sysrev.com/p/99278/article/14885513",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature",NA,"Change_trophic_functioning|||Change_life_history_traits",NA,"Macropthytes|||Benthos",NA,"Population","IVb","6","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"461",642,9364782,"Restructuring of Epibacterial Communities on Fucus vesiculosus forma mytili in Response to Elevated pCO2 and Increased Temperature Levels",2016,14882520,"https://sysrev.com/p/99278/article/14882520",TRUE,NA,NA,"Primary_research_article","Climate_change","Temperature|||pH",NA,"Multiple",NA,"Bacteria_other_microorganisms",NA,"Community","IVb","6","Not_specified",NA,"Experiment",FALSE,TRUE,"Not_tested",NA
"462",643,9364783,"A framework for evaluating management plans comprehensively",2013,14884080,"https://sysrev.com/p/99278/article/14884080",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_biomass_abundance",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Field_observations_measurement",FALSE,TRUE,"Management",NA
"463",644,9364785,"Predicting reference points and associated uncertainty from life histories for risk and status assessment",2015,14882702,"https://sysrev.com/p/99278/article/14882702",TRUE,NA,NA,"Primary_research_article","Direct_exploitation","Fishing_exploitation",NA,"Change_life_history_traits",NA,"Fish",NA,"Population","Not_specified","Not_specified","Not_specified",NA,"Modelling",FALSE,TRUE,"Not_tested",NA
"464",646,9364791,"Effects of Offshore Wind Farms on the Early Life Stages of Dicentrarchus labrax",2016,14884433,"https://sysrev.com/p/99278/article/14884433",TRUE,NA,NA,"Book_chapter","Sea_use_change","Civil_engineering_works|||Other_physical_parameter","noise","Change_life_history_traits|||Change_physiology",NA,"Fish",NA,"Individual","IVc","6","Not_specified",NA,"Experiment",FALSE,FALSE,"Not_tested",NA
"465",648,9364796,"Soundscape and Noise Exposure Monitoring in a Marine Protected Area Using Shipping Data and Time-Lapse Footage",2016,14881493,"https://sysrev.com/p/99278/article/14881493",TRUE,NA,NA,"Book_chapter","Sea_use_change","Other_physical_parameter","noise","Change_biomass_abundance",NA,"Marine_mammals",NA,"Population","IVa","3","Not_specified",NA,"Field_observations_measurement",TRUE,TRUE,"Not_tested",NA
"466",649,9364798,"Noise Mitigation During Pile Driving Efficiently Reduces Disturbance of Marine Mammals",2016,14885902,"https://sysrev.com/p/99278/article/14885902",TRUE,NA,NA,"Book_chapter","Sea_use_change","Civil_engineering_works","Noise","Quantification_driver","Noise","Physical",NA,"Not_applicable","IVb","6","Not_specified",NA,"Field_observations_measurement",FALSE,FALSE,"Management",NA
